fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2021-05-12,18:00,Premiership,Championship round,Wed,Livingston,Rangers,L,0,3,30.0,,Nicky Devlin,Don Robertson,W,3,0,71.0,,James Tavernier,4-3-3,4-2-3-1,L,0.0,3.0,0,9.0,2.0,22.2,0.0,0.0,0,0,W,3.0,0.0,3,11.0,5.0,45.5,0.18,0.4,1,1,L,0.0,3.0,3.0,3.0,3.0,2.0,50.0,1,1,0,0,W,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2020/2021,20/21
2020-08-20,19:30,Premiership,Regular season,Thu,St Johnstone,Aberdeen,L,0,1,46.0,,Jason Kerr,William Collum,W,1,0,55.0,,Joe Lewis,3-5-1-1,3-4-3,L,0.0,1.0,0,11.0,1.0,9.1,0.0,0.0,0,0,W,1.0,0.0,1,6.0,3.0,50.0,0.17,0.33,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2020/2021,20/21
2020-08-23,16:30,Premiership,Regular season,Sun,St Johnstone,Hibernian,L,0,1,46.0,,Jason Kerr,John Beaton,W,1,0,54.0,,Paul Hanlon,4-4-2,4-4-2◆,L,0.0,1.0,0,10.0,1.0,10.0,0.0,0.0,0,0,W,1.0,0.0,1,10.0,3.0,30.0,0.0,0.0,1,1,L,0.0,1.0,1.0,1.0,1.0,2.0,100.0,1,1,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2020/2021,20/21
2020-08-29,15:00,Premiership,Regular season,Sat,St Johnstone,St Mirren,W,1,0,48.0,,Jason Kerr,Kevin Clancy,L,0,1,52.0,,Sam Foley,3-1-4-2,3-4-3,W,1.0,0.0,1,21.0,6.0,28.6,0.05,0.17,0,0,L,0.0,1.0,0,5.0,3.0,60.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,6.0,5.0,83.3,0,0,0,0,2020/2021,20/21
2020-09-19,15:00,Premiership,Regular season,Sat,St Johnstone,Ross County,L,0,1,54.0,,Jason Kerr,David Munro,W,1,0,46.0,,Iain Vigurs,4-1-4-1,5-3-2,L,0.0,1.0,0,12.0,2.0,16.7,0.0,0.0,0,0,W,1.0,0.0,1,5.0,2.0,40.0,0.2,0.5,0,0,L,0.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2020/2021,20/21
2020-10-04,12:00,Premiership,Regular season,Sun,St Johnstone,Celtic,L,0,2,32.0,,Jason Kerr,Nick Walsh,W,2,0,69.0,,Callum McGregor,3-4-1-2,3-4-3,L,0.0,2.0,0,7.0,0.0,0.0,0.0,,0,0,W,2.0,0.0,2,19.0,3.0,15.8,0.11,0.67,0,0,L,0.0,2.0,2.0,2.0,2.0,1.0,33.3,0,0,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2020/2021,20/21
2020-10-24,15:00,Premiership,Regular season,Sat,St Johnstone,Dundee United,D,0,0,57.0,,Jason Kerr,Andrew Dallas,D,0,0,43.0,,Mark Reynolds,3-4-1-2,3-4-3,D,0.0,0.0,0,14.0,3.0,21.4,0.0,0.0,0,0,D,0.0,0.0,0,3.0,0.0,0.0,0.0,,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2020/2021,20/21
2020-11-06,19:45,Premiership,Regular season,Fri,St Johnstone,Kilmarnock,W,1,0,49.0,,Jason Kerr,Gavin Duncan,L,0,1,51.0,,Gary Dicker,4-3-3,3-4-3,W,1.0,0.0,1,11.0,2.0,18.2,0.09,0.5,0,0,L,0.0,1.0,0,8.0,0.0,0.0,0.0,,0,0,W,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2020/2021,20/21
2020-11-21,15:00,Premiership,Regular season,Sat,St Johnstone,Motherwell,D,1,1,54.0,,Jason Kerr,Steven Kirkland,D,1,1,46.0,,Declan Gallagher,4-3-3,3-4-3,D,1.0,1.0,1,16.0,5.0,31.3,0.0,0.0,1,1,D,1,1,1,8.0,2.0,25.0,0.13,0.5,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,D,1,1,1.0,1,1.0,4.0,4.0,100.0,1,1,0,0,2020/2021,20/21
2020-12-12,15:00,Premiership,Regular season,Sat,St Johnstone,Livingston,L,1,2,63.0,,Jason Kerr,John Beaton,W,2,1,37.0,,Marvin Bartley,4-2-3-1,3-4-3,L,1.0,2.0,1,11.0,4.0,36.4,0.09,0.25,0,0,W,2.0,1.0,2,7.0,4.0,57.1,0.29,0.5,0,0,L,1.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2020/2021,20/21
2020-12-23,18:00,Premiership,Regular season,Wed,St Johnstone,Rangers,L,0,3,36.0,,Liam Gordon,Nick Walsh,W,3,0,64.0,,James Tavernier,4-3-3,3-4-3,L,0.0,3.0,0,10.0,2.0,20.0,0.0,0.0,0,0,W,3.0,0.0,3,10.0,5.0,50.0,0.3,0.6,0,0,L,0.0,3.0,3.0,3.0,3.0,2.0,40.0,0,0,0,0,W,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2020/2021,20/21
2020-12-30,15:00,Premiership,Regular season,Wed,St Johnstone,Hamilton,D,0,0,59.0,,Liam Craig,David Munro,D,0,0,41.0,,Brian Easton,3-4-3,3-4-3,D,0.0,0.0,0,28.0,3.0,10.7,0.0,0.0,0,0,D,0.0,0.0,0,10.0,2.0,20.0,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2020/2021,20/21
2021-01-16,15:00,Premiership,Regular season,Sat,St Johnstone,St Mirren,W,1,0,45.0,,Jason Kerr,Steven McLean,L,0,1,55.0,,Joe Shaughnessy,4-3-3,3-4-1-2,W,1.0,0.0,1,8.0,2.0,25.0,0.13,0.5,0,0,L,0.0,1.0,0,5.0,0.0,0.0,0.0,,0,0,W,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2020/2021,20/21
2021-01-27,18:00,Premiership,Regular season,Wed,St Johnstone,Aberdeen,D,0,0,41.0,,Jason Kerr,Don Robertson,D,0,0,59.0,,Joe Lewis,3-4-3,3-4-3,D,0.0,0.0,0,8.0,2.0,25.0,0.0,0.0,0,0,D,0.0,0.0,0,16.0,3.0,18.8,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2020/2021,20/21
2021-02-14,12:00,Premiership,Regular season,Sun,St Johnstone,Celtic,L,1,2,37.0,,Jason Kerr,Steven McLean,W,2,1,64.0,,Scott Brown,4-2-3-1,3-4-3,L,1.0,2.0,1,6.0,1.0,16.7,0.17,1.0,0,0,W,2.0,1.0,2,10.0,5.0,50.0,0.2,0.4,0,0,L,1.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,2020/2021,20/21
2021-03-06,15:00,Premiership,Regular season,Sat,St Johnstone,Hibernian,W,1,0,34.0,,Jason Kerr,David Dickinson,L,0,1,66.0,,Paul Hanlon,4-4-2,3-4-1-2,W,1.0,0.0,1,6.0,2.0,33.3,0.17,0.5,0,0,L,0.0,1.0,0,13.0,2.0,15.4,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2020/2021,20/21
2021-03-20,15:00,Premiership,Regular season,Sat,St Johnstone,Ross County,W,1,0,56.0,,Jason Kerr,Craig Napier,L,0,1,44.0,,Keith Watson,3-5-1-1,3-4-1-2,W,1.0,0.0,1,22.0,8.0,36.4,0.05,0.13,0,0,L,0.0,1.0,0,2.0,0.0,0.0,0.0,,0,0,W,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,8.0,7.0,87.5,0,0,0,0,2020/2021,20/21
2021-04-10,15:00,Premiership,Championship round,Sat,St Johnstone,Aberdeen,L,0,1,44.0,,Jason Kerr,John Beaton,W,1,0,56.0,,Joe Lewis,4-4-1-1,3-4-3,L,0.0,1.0,0,15.0,3.0,20.0,0.0,0.0,0,0,W,1.0,0.0,1,9.0,3.0,33.3,0.11,0.33,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2020/2021,20/21
2021-04-21,19:00,Premiership,Championship round,Wed,St Johnstone,Rangers,D,1,1,37.0,,Jason Kerr,Euan Anderson,D,1,1,63.0,,James Tavernier,4-4-2,3-4-1-2,D,1.0,1.0,1,11.0,3.0,27.3,0.0,0.0,1,1,D,1.0,1.0,1,6.0,2.0,33.3,0.17,0.5,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,2.0,100.0,1,1,0,0,2020/2021,20/21
2021-05-15,12:30,Premiership,Championship round,Sat,St Johnstone,Livingston,D,0,0,44.0,,Jason Kerr,Craig Napier,D,0,0,56.0,,Marvin Bartley,4-2-3-1,5-3-2,D,0.0,0.0,0,5.0,1.0,20.0,0.0,0.0,0,0,D,0.0,0.0,0,2.0,2.0,100.0,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2020/2021,20/21
2020-08-01,15:00,Premiership,Regular season,Sat,St Mirren,Livingston,W,1,0,46.0,50.0,Sam Foley,Don Robertson,L,0,1,54.0,50.0,Marvin Bartley,3-4-3,4-2-3-1,W,1.0,0.0,1,6.0,2.0,33.3,0.17,0.5,0,0,L,0.0,1.0,0,12.0,3.0,25.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2020/2021,20/21
2020-08-22,15:00,Premiership,Regular season,Sat,St Mirren,Ross County,D,1,1,37.0,,Sam Foley,Mike Roncone,D,1,1,63.0,,Iain Vigurs,4-2-3-1,4-4-2,D,1.0,1.0,1,12.0,6.0,50.0,0.08,0.17,0,0,D,1.0,1.0,0,18.0,2.0,11.1,0.0,0.0,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,6.0,5.0,83.3,0,0,0,0,2020/2021,20/21
2020-09-12,15:00,Premiership,Regular season,Sat,St Mirren,Hibernian,L,0,3,52.0,,Sam Foley,William Collum,W,3,0,48.0,,Paul Hanlon,4-4-2,4-4-2,L,0.0,3.0,0,15.0,3.0,20.0,0.0,0.0,0,0,W,3.0,0.0,3,15.0,5.0,33.3,0.2,0.6,0,0,L,0.0,3.0,3.0,3.0,3.0,2.0,40.0,0,0,0,0,W,3.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2020/2021,20/21
2020-09-16,19:45,Premiership,Regular season,Wed,St Mirren,Celtic,L,1,2,23.0,,Sam Foley,John Beaton,W,2,1,77.0,,Scott Brown,3-5-2,4-1-4-1,L,1.0,2.0,1,9.0,2.0,22.2,0.11,0.5,0,0,W,2.0,1.0,2,17.0,9.0,52.9,0.12,0.22,0,1,L,1.0,2.0,2.0,2.0,2.0,6.0,71.4,1,0,1,0,W,2.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2020/2021,20/21
2020-09-26,15:00,Premiership,Regular season,Sat,St Mirren,Kilmarnock,L,0,1,44.0,,Sam Foley,Darren Munro,W,1,0,56.0,,Gary Dicker,4-2-3-1,4-1-4-1,L,0.0,1.0,0,6.0,0.0,0.0,0.0,,0,0,W,1.0,0.0,1,5.0,3.0,60.0,0.2,0.33,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2020/2021,20/21
2020-11-06,19:45,Premiership,Regular season,Fri,St Mirren,Dundee United,D,0,0,57.0,,Joe Shaughnessy,David Munro,D,0,0,43.0,,Mark Reynolds,3-5-2,3-4-3,D,0.0,0.0,0,17.0,0.0,0.0,0.0,,0,0,D,0.0,0.0,0,4.0,1.0,25.0,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2020/2021,20/21
2020-12-05,15:00,Premiership,Regular season,Sat,St Mirren,Aberdeen,D,1,1,53.0,,Joe Shaughnessy,Bobby Madden,D,1,1,47.0,,Joe Lewis,4-4-1-1,4-5-1,D,1.0,1.0,1,24.0,11.0,45.8,0.0,0.0,1,1,D,1.0,1.0,1,9.0,2.0,22.2,0.11,0.5,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,8.0,8.0,100.0,1,1,0,0,2020/2021,20/21
2020-12-19,15:00,Premiership,Regular season,Sat,St Mirren,St Johnstone,W,3,2,67.0,,Joe Shaughnessy,Steven McLean,L,2,3,33.0,,Jason Kerr,3-4-3,4-5-1,W,3.0,2.0,3,14.0,4.0,28.6,0.21,0.75,0,0,L,2.0,3.0,2,6.0,4.0,66.7,0.17,0.25,1,1,W,3.0,2.0,2.0,2.0,2.0,2.0,66.7,1,1,0,0,L,2.0,3.0,3.0,3.0,3.0,4.0,1.0,25.0,0,0,0,0,2020/2021,20/21
2020-12-30,15:00,Premiership,Regular season,Wed,St Mirren,Rangers,L,0,2,44.0,,Joe Shaughnessy,Alan Muir,W,2,0,56.0,,James Tavernier,4-3-3,4-5-1,L,0.0,2.0,0,9.0,3.0,33.3,0.0,0.0,0,0,W,2.0,0.0,2,10.0,3.0,30.0,0.2,0.67,0,0,L,0.0,2.0,2.0,2.0,2.0,1.0,33.3,0,0,0,0,W,2.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2020/2021,20/21
2021-01-09,15:00,Premiership,Regular season,Sat,St Mirren,Motherwell,D,1,1,49.0,,Joe Shaughnessy,Bobby Madden,D,1,1,51.0,,Declan Gallagher,4-3-3,4-5-1,D,1.0,1.0,1,16.0,3.0,18.8,0.0,0.0,1,1,D,1,1,1,11.0,3.0,27.3,0.09,0.33,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,D,1,1,1.0,1,1.0,1.0,1.0,100.0,1,1,0,0,2020/2021,20/21
2021-02-02,18:00,Premiership,Regular season,Tue,St Mirren,Hibernian,L,1,2,46.0,,Joe Shaughnessy,Alan Muir,W,2,1,54.0,,Paul Hanlon,4-3-3,4-4-2,L,1.0,2.0,1,4.0,1.0,25.0,0.25,1.0,0,0,W,2.0,1.0,2,11.0,4.0,36.4,0.09,0.25,1,1,L,1.0,2.0,2.0,2.0,2.0,2.0,66.7,1,1,0,0,W,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,2020/2021,20/21
2021-02-06,15:00,Premiership,Regular season,Sat,St Mirren,Kilmarnock,W,2,0,50.0,,Joe Shaughnessy,John Beaton,L,0,2,50.0,,Gary Dicker,4-2-3-1,3-4-3,W,2.0,0.0,2,14.0,5.0,35.7,0.14,0.4,0,0,L,0.0,2.0,0,12.0,1.0,8.3,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2020/2021,20/21
2021-02-10,20:00,Premiership,Regular season,Wed,St Mirren,Celtic,L,0,4,39.0,,Joe Shaughnessy,Don Robertson,W,4,0,61.0,,Scott Brown,4-4-2,3-5-1-1,L,0.0,4.0,0,13.0,2.0,15.4,0.0,0.0,0,0,W,4.0,0.0,4,18.0,6.0,33.3,0.17,0.5,1,1,L,0.0,4.0,4.0,4.0,4.0,2.0,40.0,1,1,0,0,W,4.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2020/2021,20/21
2021-02-17,18:00,Premiership,Regular season,Wed,St Mirren,Hamilton,D,1,1,56.0,,Joe Shaughnessy,Steven McLean,D,1,1,44.0,,Brian Easton,3-4-1-2,3-4-1-2,D,1.0,1.0,1,15.0,3.0,20.0,0.07,0.33,0,0,D,1.0,1.0,1,12.0,4.0,33.3,0.08,0.25,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2020/2021,20/21
2021-02-20,15:00,Premiership,Regular season,Sat,St Mirren,Livingston,D,1,1,57.0,,Joe Shaughnessy,William Collum,D,1,1,44.0,,Jon Guthrie,4-2-3-1,3-5-1-1,D,1.0,1.0,1,16.0,4.0,25.0,0.06,0.25,0,0,D,1.0,1.0,0,7.0,1.0,14.3,0.0,0.0,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2020/2021,20/21
2021-02-24,18:00,Premiership,Regular season,Wed,St Mirren,Motherwell,D,0,0,53.0,,Joe Shaughnessy,Kevin Clancy,D,0,0,47.0,,Stephen O'Donnell,4-3-3,3-4-3,D,0.0,0.0,0,7.0,2.0,28.6,0.0,0.0,0,0,D,0,0,0,13.0,2.0,15.4,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,D,0,0,0.0,0,0.0,2.0,2.0,100.0,0,0,0,0,2020/2021,20/21
2021-02-27,15:00,Premiership,Regular season,Sat,St Mirren,Ross County,W,1,0,50.0,,Joe Shaughnessy,Greg Aitken,L,0,1,50.0,,Keith Watson,4-4-1-1,3-4-3,W,1.0,0.0,1,13.0,4.0,30.8,0.0,0.0,1,1,L,0.0,1.0,0,11.0,4.0,36.4,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,3.0,100.0,1,1,0,0,2020/2021,20/21
2021-05-01,15:00,Premiership,Relegation round,Sat,St Mirren,Hamilton,L,1,2,57.0,,Joe Shaughnessy,John Beaton,W,2,1,44.0,,Scott McMann,3-1-4-2,3-4-1-2,L,1.0,2.0,1,11.0,3.0,27.3,0.09,0.33,0,0,W,2.0,1.0,2,12.0,3.0,25.0,0.17,0.67,0,0,L,1.0,2.0,2.0,2.0,2.0,1.0,33.3,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2020/2021,20/21
2021-05-16,12:00,Premiership,Relegation round,Sun,St Mirren,Dundee United,D,0,0,59.0,,Jak Alnwick,Euan Anderson,D,0,0,41.0,,Lawrence Shankland,4-3-3,3-4-1-2,D,0.0,0.0,0,13.0,1.0,7.7,0.0,0.0,0,0,D,0.0,0.0,0,11.0,3.0,27.3,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0,0,0,0,0,2020/2021,20/21
2020-08-01,15:00,Premiership,Regular season,Sat,Dundee United,St Johnstone,D,1,1,61.0,,Mark Reynolds,Kevin Clancy,D,1,1,39.0,,Jason Kerr,3-4-3,3-5-2,D,1.0,1.0,1,16.0,4.0,25.0,0.0,0.0,1,1,D,1.0,1.0,1,9.0,4.0,44.4,0.11,0.25,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,3.0,100.0,1,1,0,0,2020/2021,20/21
2020-08-11,18:00,Premiership,Regular season,Tue,Dundee United,Hibernian,L,0,1,53.0,,Mark Reynolds,Don Robertson,W,1,0,47.0,,Paul Hanlon,4-4-2,3-5-2,L,0.0,1.0,0,10.0,1.0,10.0,0.0,0.0,0,0,W,1.0,0.0,1,8.0,3.0,37.5,0.13,0.33,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2020/2021,20/21
2020-08-22,17:30,Premiership,Regular season,Sat,Dundee United,Celtic,L,0,1,36.0,,Mark Reynolds,Andrew Dallas,W,1,0,64.0,,Scott Brown,4-2-3-1,4-1-4-1,L,0.0,1.0,0,7.0,1.0,14.3,0.0,0.0,0,0,W,1.0,0.0,1,23.0,9.0,39.1,0.04,0.11,0,0,L,0.0,1.0,1.0,1.0,1.0,9.0,90.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2020/2021,20/21
2020-09-19,15:00,Premiership,Regular season,Sat,Dundee United,St Mirren,W,2,1,59.0,,Mark Reynolds,Colin Steven,L,1,2,41.0,,Sam Foley,4-1-4-1,4-4-2,W,2.0,1.0,2,17.0,9.0,52.9,0.12,0.22,0,0,L,1.0,2.0,1,17.0,5.0,29.4,0.06,0.2,0,0,W,2.0,1.0,1.0,1.0,1.0,4.0,80.0,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,9.0,7.0,77.8,0,0,0,0,2020/2021,20/21
2020-10-02,19:45,Premiership,Regular season,Fri,Dundee United,Livingston,L,1,2,44.0,,Calum Butcher,John Beaton,W,2,1,57.0,,Marvin Bartley,4-2-3-1,4-4-2,L,1.0,2.0,1,1.0,1.0,100.0,1.0,1.0,0,0,W,2.0,1.0,2,15.0,6.0,40.0,0.13,0.33,0,0,L,1.0,2.0,2.0,2.0,2.0,4.0,66.7,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,2020/2021,20/21
2020-10-17,15:00,Premiership,Regular season,Sat,Dundee United,Aberdeen,D,0,0,40.0,,Mark Reynolds,Alan Muir,D,0,0,60.0,,Joe Lewis,3-4-1-2,3-5-2,D,0.0,0.0,0,6.0,3.0,50.0,0.0,0.0,0,0,D,0.0,0.0,0,19.0,7.0,36.8,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,6.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2020/2021,20/21
2020-10-31,15:00,Premiership,Regular season,Sat,Dundee United,Ross County,W,2,1,35.0,,Mark Reynolds,Steven Kirkland,L,1,2,65.0,,Iain Vigurs,4-4-2,4-4-2,W,2.0,1.0,2,9.0,4.0,44.4,0.11,0.25,1,1,L,1.0,2.0,1,13.0,3.0,23.1,0.08,0.33,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,2.0,1.0,50.0,1,1,0,0,2020/2021,20/21
2020-11-21,15:00,Premiership,Regular season,Sat,Dundee United,Hamilton,W,2,1,58.0,,Mark Reynolds,Craig Napier,L,1,2,42.0,,Brian Easton,3-5-2,5-3-2,W,2.0,1.0,2,7.0,3.0,42.9,0.29,0.67,0,0,L,1.0,2.0,1,8.0,2.0,25.0,0.13,0.5,0,1,W,2.0,1.0,1.0,1.0,1.0,1.0,50.0,1,0,0,1,L,1.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0,0,0,0,2020/2021,20/21
2020-12-13,12:00,Premiership,Regular season,Sun,Dundee United,Rangers,L,1,2,26.0,,Mark Reynolds,Steven McLean,W,2,1,74.0,,James Tavernier,4-3-3,5-4-1,L,1.0,2.0,1,6.0,2.0,33.3,0.17,0.5,0,0,W,2.0,1.0,2,18.0,5.0,27.8,0.11,0.4,0,0,L,1.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2020/2021,20/21
2020-12-23,18:30,Premiership,Regular season,Wed,Dundee United,Kilmarnock,W,2,0,42.0,,Mark Reynolds,Steven McLean,L,0,2,58.0,,Kirk Broadfoot,3-4-3,4-4-2,W,2.0,0.0,2,9.0,5.0,55.6,0.22,0.4,0,0,L,0.0,2.0,0,13.0,2.0,15.4,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2020/2021,20/21
